,URL,amount,nutrient,recipe
0,https://www.allrecipes.com/recipe/237927/chef-johns-chicken-teriyaki/,12.4g,Total Fat,Chef John's Chicken Teriyaki 
1,https://www.allrecipes.com/recipe/237927/chef-johns-chicken-teriyaki/,3.0g,Saturated Fat,Chef John's Chicken Teriyaki 
2,https://www.allrecipes.com/recipe/237927/chef-johns-chicken-teriyaki/,72mg,Cholesterol,Chef John's Chicken Teriyaki 
3,https://www.allrecipes.com/recipe/237927/chef-johns-chicken-teriyaki/,1510mg,Sodium,Chef John's Chicken Teriyaki 
4,https://www.allrecipes.com/recipe/237927/chef-johns-chicken-teriyaki/,248mg,Potassium,Chef John's Chicken Teriyaki 
5,https://www.allrecipes.com/recipe/237927/chef-johns-chicken-teriyaki/,12.7g,Total Carbohydrates,Chef John's Chicken Teriyaki 
6,https://www.allrecipes.com/recipe/237927/chef-johns-chicken-teriyaki/,0.3g,Dietary Fiber,Chef John's Chicken Teriyaki 
7,https://www.allrecipes.com/recipe/237927/chef-johns-chicken-teriyaki/,21.2g,Protein,Chef John's Chicken Teriyaki 
8,https://www.allrecipes.com/recipe/237927/chef-johns-chicken-teriyaki/,11g,Sugars,Chef John's Chicken Teriyaki 
9,https://www.allrecipes.com/recipe/237927/chef-johns-chicken-teriyaki/,172IU,Vitamin A,Chef John's Chicken Teriyaki 
10,https://www.allrecipes.com/recipe/237927/chef-johns-chicken-teriyaki/,1mg,Vitamin C,Chef John's Chicken Teriyaki 
11,https://www.allrecipes.com/recipe/237927/chef-johns-chicken-teriyaki/,23mg,Calcium,Chef John's Chicken Teriyaki 
12,https://www.allrecipes.com/recipe/237927/chef-johns-chicken-teriyaki/,2mg,Iron,Chef John's Chicken Teriyaki 
13,https://www.allrecipes.com/recipe/237927/chef-johns-chicken-teriyaki/,0mg,Thiamin,Chef John's Chicken Teriyaki 
14,https://www.allrecipes.com/recipe/237927/chef-johns-chicken-teriyaki/,9mg,Niacin,Chef John's Chicken Teriyaki 
15,https://www.allrecipes.com/recipe/237927/chef-johns-chicken-teriyaki/,0mg,Vitamin B6,Chef John's Chicken Teriyaki 
16,https://www.allrecipes.com/recipe/237927/chef-johns-chicken-teriyaki/,30mg,Magnesium,Chef John's Chicken Teriyaki 
17,https://www.allrecipes.com/recipe/237927/chef-johns-chicken-teriyaki/,12mcg,Folate,Chef John's Chicken Teriyaki 
0,https://www.allrecipes.com/recipe/235901/peppercorn-roast-beef/,25.6g,Total Fat,Peppercorn Roast Beef 
1,https://www.allrecipes.com/recipe/235901/peppercorn-roast-beef/,10.0g,Saturated Fat,Peppercorn Roast Beef 
2,https://www.allrecipes.com/recipe/235901/peppercorn-roast-beef/,126mg,Cholesterol,Peppercorn Roast Beef 
3,https://www.allrecipes.com/recipe/235901/peppercorn-roast-beef/,862mg,Sodium,Peppercorn Roast Beef 
4,https://www.allrecipes.com/recipe/235901/peppercorn-roast-beef/,593mg,Potassium,Peppercorn Roast Beef 
5,https://www.allrecipes.com/recipe/235901/peppercorn-roast-beef/,6g,Total Carbohydrates,Peppercorn Roast Beef 
6,https://www.allrecipes.com/recipe/235901/peppercorn-roast-beef/,1.2g,Dietary Fiber,Peppercorn Roast Beef 
7,https://www.allrecipes.com/recipe/235901/peppercorn-roast-beef/,40g,Protein,Peppercorn Roast Beef 
8,https://www.allrecipes.com/recipe/235901/peppercorn-roast-beef/,2g,Sugars,Peppercorn Roast Beef 
9,https://www.allrecipes.com/recipe/235901/peppercorn-roast-beef/,386IU,Vitamin A,Peppercorn Roast Beef 
10,https://www.allrecipes.com/recipe/235901/peppercorn-roast-beef/,8mg,Vitamin C,Peppercorn Roast Beef 
11,https://www.allrecipes.com/recipe/235901/peppercorn-roast-beef/,38mg,Calcium,Peppercorn Roast Beef 
12,https://www.allrecipes.com/recipe/235901/peppercorn-roast-beef/,5mg,Iron,Peppercorn Roast Beef 
13,https://www.allrecipes.com/recipe/235901/peppercorn-roast-beef/,0mg,Thiamin,Peppercorn Roast Beef 
14,https://www.allrecipes.com/recipe/235901/peppercorn-roast-beef/,14mg,Niacin,Peppercorn Roast Beef 
15,https://www.allrecipes.com/recipe/235901/peppercorn-roast-beef/,1mg,Vitamin B6,Peppercorn Roast Beef 
16,https://www.allrecipes.com/recipe/235901/peppercorn-roast-beef/,43mg,Magnesium,Peppercorn Roast Beef 
17,https://www.allrecipes.com/recipe/235901/peppercorn-roast-beef/,17mcg,Folate,Peppercorn Roast Beef 
0,https://www.allrecipes.com/recipe/235472/roast-peruvian-turkey/,47.3g,Total Fat,Roast Peruvian Turkey 
1,https://www.allrecipes.com/recipe/235472/roast-peruvian-turkey/,15.0g,Saturated Fat,Roast Peruvian Turkey 
2,https://www.allrecipes.com/recipe/235472/roast-peruvian-turkey/,292mg,Cholesterol,Roast Peruvian Turkey 
3,https://www.allrecipes.com/recipe/235472/roast-peruvian-turkey/,1237mg,Sodium,Roast Peruvian Turkey 
4,https://www.allrecipes.com/recipe/235472/roast-peruvian-turkey/,1102mg,Potassium,Roast Peruvian Turkey 
5,https://www.allrecipes.com/recipe/235472/roast-peruvian-turkey/,7g,Total Carbohydrates,Roast Peruvian Turkey 
6,https://www.allrecipes.com/recipe/235472/roast-peruvian-turkey/,1.9g,Dietary Fiber,Roast Peruvian Turkey 
7,https://www.allrecipes.com/recipe/235472/roast-peruvian-turkey/,93.5g,Protein,Roast Peruvian Turkey 
8,https://www.allrecipes.com/recipe/235472/roast-peruvian-turkey/,1g,Sugars,Roast Peruvian Turkey 
9,https://www.allrecipes.com/recipe/235472/roast-peruvian-turkey/,1494IU,Vitamin A,Roast Peruvian Turkey 
10,https://www.allrecipes.com/recipe/235472/roast-peruvian-turkey/,6mg,Vitamin C,Roast Peruvian Turkey 
11,https://www.allrecipes.com/recipe/235472/roast-peruvian-turkey/,145mg,Calcium,Roast Peruvian Turkey 
12,https://www.allrecipes.com/recipe/235472/roast-peruvian-turkey/,10mg,Iron,Roast Peruvian Turkey 
13,https://www.allrecipes.com/recipe/235472/roast-peruvian-turkey/,0mg,Thiamin,Roast Peruvian Turkey 
14,https://www.allrecipes.com/recipe/235472/roast-peruvian-turkey/,34mg,Niacin,Roast Peruvian Turkey 
15,https://www.allrecipes.com/recipe/235472/roast-peruvian-turkey/,1mg,Vitamin B6,Roast Peruvian Turkey 
16,https://www.allrecipes.com/recipe/235472/roast-peruvian-turkey/,109mg,Magnesium,Roast Peruvian Turkey 
17,https://www.allrecipes.com/recipe/235472/roast-peruvian-turkey/,31mcg,Folate,Roast Peruvian Turkey 
0,https://www.allrecipes.com/recipe/247365/chef-johns-steak-diane/,54.8g,Total Fat,Chef John's Steak Diane
1,https://www.allrecipes.com/recipe/247365/chef-johns-steak-diane/,24.0g,Saturated Fat,Chef John's Steak Diane
2,https://www.allrecipes.com/recipe/247365/chef-johns-steak-diane/,247mg,Cholesterol,Chef John's Steak Diane
3,https://www.allrecipes.com/recipe/247365/chef-johns-steak-diane/,2593mg,Sodium,Chef John's Steak Diane
4,https://www.allrecipes.com/recipe/247365/chef-johns-steak-diane/,918mg,Potassium,Chef John's Steak Diane
5,https://www.allrecipes.com/recipe/247365/chef-johns-steak-diane/,43.9g,Total Carbohydrates,Chef John's Steak Diane
6,https://www.allrecipes.com/recipe/247365/chef-johns-steak-diane/,2.5g,Dietary Fiber,Chef John's Steak Diane
7,https://www.allrecipes.com/recipe/247365/chef-johns-steak-diane/,71.4g,Protein,Chef John's Steak Diane
8,https://www.allrecipes.com/recipe/247365/chef-johns-steak-diane/,5g,Sugars,Chef John's Steak Diane
9,https://www.allrecipes.com/recipe/247365/chef-johns-steak-diane/,1075IU,Vitamin A,Chef John's Steak Diane
10,https://www.allrecipes.com/recipe/247365/chef-johns-steak-diane/,6mg,Vitamin C,Chef John's Steak Diane
11,https://www.allrecipes.com/recipe/247365/chef-johns-steak-diane/,107mg,Calcium,Chef John's Steak Diane
12,https://www.allrecipes.com/recipe/247365/chef-johns-steak-diane/,9mg,Iron,Chef John's Steak Diane
13,https://www.allrecipes.com/recipe/247365/chef-johns-steak-diane/,0mg,Thiamin,Chef John's Steak Diane
14,https://www.allrecipes.com/recipe/247365/chef-johns-steak-diane/,24mg,Niacin,Chef John's Steak Diane
15,https://www.allrecipes.com/recipe/247365/chef-johns-steak-diane/,1mg,Vitamin B6,Chef John's Steak Diane
16,https://www.allrecipes.com/recipe/247365/chef-johns-steak-diane/,59mg,Magnesium,Chef John's Steak Diane
17,https://www.allrecipes.com/recipe/247365/chef-johns-steak-diane/,29mcg,Folate,Chef John's Steak Diane
0,https://www.allrecipes.com/recipe/257568/grilled-greek-chicken/,29.7g,Total Fat,Grilled Greek Chicken
1,https://www.allrecipes.com/recipe/257568/grilled-greek-chicken/,7.0g,Saturated Fat,Grilled Greek Chicken
2,https://www.allrecipes.com/recipe/257568/grilled-greek-chicken/,140mg,Cholesterol,Grilled Greek Chicken
3,https://www.allrecipes.com/recipe/257568/grilled-greek-chicken/,134mg,Sodium,Grilled Greek Chicken
4,https://www.allrecipes.com/recipe/257568/grilled-greek-chicken/,422mg,Potassium,Grilled Greek Chicken
5,https://www.allrecipes.com/recipe/257568/grilled-greek-chicken/,4.5g,Total Carbohydrates,Grilled Greek Chicken
6,https://www.allrecipes.com/recipe/257568/grilled-greek-chicken/,1.1g,Dietary Fiber,Grilled Greek Chicken
7,https://www.allrecipes.com/recipe/257568/grilled-greek-chicken/,40g,Protein,Grilled Greek Chicken
8,https://www.allrecipes.com/recipe/257568/grilled-greek-chicken/,1g,Sugars,Grilled Greek Chicken
9,https://www.allrecipes.com/recipe/257568/grilled-greek-chicken/,523IU,Vitamin A,Grilled Greek Chicken
10,https://www.allrecipes.com/recipe/257568/grilled-greek-chicken/,13mg,Vitamin C,Grilled Greek Chicken
11,https://www.allrecipes.com/recipe/257568/grilled-greek-chicken/,52mg,Calcium,Grilled Greek Chicken
12,https://www.allrecipes.com/recipe/257568/grilled-greek-chicken/,3mg,Iron,Grilled Greek Chicken
13,https://www.allrecipes.com/recipe/257568/grilled-greek-chicken/,0mg,Thiamin,Grilled Greek Chicken
14,https://www.allrecipes.com/recipe/257568/grilled-greek-chicken/,17mg,Niacin,Grilled Greek Chicken
15,https://www.allrecipes.com/recipe/257568/grilled-greek-chicken/,1mg,Vitamin B6,Grilled Greek Chicken
16,https://www.allrecipes.com/recipe/257568/grilled-greek-chicken/,43mg,Magnesium,Grilled Greek Chicken
17,https://www.allrecipes.com/recipe/257568/grilled-greek-chicken/,18mcg,Folate,Grilled Greek Chicken
0,https://www.allrecipes.com/recipe/239147/roasted-pork-tenderloin-with-fresh-plum-sauce/,14.5g,Total Fat,Roasted Pork Tenderloin with Fresh Plum Sauce 
1,https://www.allrecipes.com/recipe/239147/roasted-pork-tenderloin-with-fresh-plum-sauce/,4.0g,Saturated Fat,Roasted Pork Tenderloin with Fresh Plum Sauce 
2,https://www.allrecipes.com/recipe/239147/roasted-pork-tenderloin-with-fresh-plum-sauce/,104mg,Cholesterol,Roasted Pork Tenderloin with Fresh Plum Sauce 
3,https://www.allrecipes.com/recipe/239147/roasted-pork-tenderloin-with-fresh-plum-sauce/,182mg,Sodium,Roasted Pork Tenderloin with Fresh Plum Sauce 
4,https://www.allrecipes.com/recipe/239147/roasted-pork-tenderloin-with-fresh-plum-sauce/,929mg,Potassium,Roasted Pork Tenderloin with Fresh Plum Sauce 
5,https://www.allrecipes.com/recipe/239147/roasted-pork-tenderloin-with-fresh-plum-sauce/,22.5g,Total Carbohydrates,Roasted Pork Tenderloin with Fresh Plum Sauce 
6,https://www.allrecipes.com/recipe/239147/roasted-pork-tenderloin-with-fresh-plum-sauce/,2.4g,Dietary Fiber,Roasted Pork Tenderloin with Fresh Plum Sauce 
7,https://www.allrecipes.com/recipe/239147/roasted-pork-tenderloin-with-fresh-plum-sauce/,37.4g,Protein,Roasted Pork Tenderloin with Fresh Plum Sauce 
8,https://www.allrecipes.com/recipe/239147/roasted-pork-tenderloin-with-fresh-plum-sauce/,12g,Sugars,Roasted Pork Tenderloin with Fresh Plum Sauce 
9,https://www.allrecipes.com/recipe/239147/roasted-pork-tenderloin-with-fresh-plum-sauce/,938IU,Vitamin A,Roasted Pork Tenderloin with Fresh Plum Sauce 
10,https://www.allrecipes.com/recipe/239147/roasted-pork-tenderloin-with-fresh-plum-sauce/,16mg,Vitamin C,Roasted Pork Tenderloin with Fresh Plum Sauce 
11,https://www.allrecipes.com/recipe/239147/roasted-pork-tenderloin-with-fresh-plum-sauce/,54mg,Calcium,Roasted Pork Tenderloin with Fresh Plum Sauce 
12,https://www.allrecipes.com/recipe/239147/roasted-pork-tenderloin-with-fresh-plum-sauce/,3mg,Iron,Roasted Pork Tenderloin with Fresh Plum Sauce 
13,https://www.allrecipes.com/recipe/239147/roasted-pork-tenderloin-with-fresh-plum-sauce/,1mg,Thiamin,Roasted Pork Tenderloin with Fresh Plum Sauce 
14,https://www.allrecipes.com/recipe/239147/roasted-pork-tenderloin-with-fresh-plum-sauce/,17mg,Niacin,Roasted Pork Tenderloin with Fresh Plum Sauce 
15,https://www.allrecipes.com/recipe/239147/roasted-pork-tenderloin-with-fresh-plum-sauce/,1mg,Vitamin B6,Roasted Pork Tenderloin with Fresh Plum Sauce 
16,https://www.allrecipes.com/recipe/239147/roasted-pork-tenderloin-with-fresh-plum-sauce/,63mg,Magnesium,Roasted Pork Tenderloin with Fresh Plum Sauce 
17,https://www.allrecipes.com/recipe/239147/roasted-pork-tenderloin-with-fresh-plum-sauce/,31mcg,Folate,Roasted Pork Tenderloin with Fresh Plum Sauce 
0,https://www.allrecipes.com/recipe/229445/israeli-couscous-and-cheese/,20.6g,Total Fat,Israeli Couscous and Cheese
1,https://www.allrecipes.com/recipe/229445/israeli-couscous-and-cheese/,13.0g,Saturated Fat,Israeli Couscous and Cheese
2,https://www.allrecipes.com/recipe/229445/israeli-couscous-and-cheese/,71mg,Cholesterol,Israeli Couscous and Cheese
3,https://www.allrecipes.com/recipe/229445/israeli-couscous-and-cheese/,682mg,Sodium,Israeli Couscous and Cheese
4,https://www.allrecipes.com/recipe/229445/israeli-couscous-and-cheese/,128mg,Potassium,Israeli Couscous and Cheese
5,https://www.allrecipes.com/recipe/229445/israeli-couscous-and-cheese/,31.3g,Total Carbohydrates,Israeli Couscous and Cheese
6,https://www.allrecipes.com/recipe/229445/israeli-couscous-and-cheese/,2.1g,Dietary Fiber,Israeli Couscous and Cheese
7,https://www.allrecipes.com/recipe/229445/israeli-couscous-and-cheese/,11.4g,Protein,Israeli Couscous and Cheese
8,https://www.allrecipes.com/recipe/229445/israeli-couscous-and-cheese/,1g,Sugars,Israeli Couscous and Cheese
9,https://www.allrecipes.com/recipe/229445/israeli-couscous-and-cheese/,1085IU,Vitamin A,Israeli Couscous and Cheese
10,https://www.allrecipes.com/recipe/229445/israeli-couscous-and-cheese/,11mg,Vitamin C,Israeli Couscous and Cheese
11,https://www.allrecipes.com/recipe/229445/israeli-couscous-and-cheese/,184mg,Calcium,Israeli Couscous and Cheese
12,https://www.allrecipes.com/recipe/229445/israeli-couscous-and-cheese/,1mg,Iron,Israeli Couscous and Cheese
13,https://www.allrecipes.com/recipe/229445/israeli-couscous-and-cheese/,0mg,Thiamin,Israeli Couscous and Cheese
14,https://www.allrecipes.com/recipe/229445/israeli-couscous-and-cheese/,4mg,Niacin,Israeli Couscous and Cheese
15,https://www.allrecipes.com/recipe/229445/israeli-couscous-and-cheese/,0mg,Vitamin B6,Israeli Couscous and Cheese
16,https://www.allrecipes.com/recipe/229445/israeli-couscous-and-cheese/,26mg,Magnesium,Israeli Couscous and Cheese
17,https://www.allrecipes.com/recipe/229445/israeli-couscous-and-cheese/,14mcg,Folate,Israeli Couscous and Cheese
0,https://www.allrecipes.com/recipe/235470/gorgonzola-cream-sauce/,24.4g,Total Fat,Gorgonzola Cream Sauce
1,https://www.allrecipes.com/recipe/235470/gorgonzola-cream-sauce/,13.0g,Saturated Fat,Gorgonzola Cream Sauce
2,https://www.allrecipes.com/recipe/235470/gorgonzola-cream-sauce/,82mg,Cholesterol,Gorgonzola Cream Sauce
3,https://www.allrecipes.com/recipe/235470/gorgonzola-cream-sauce/,258mg,Sodium,Gorgonzola Cream Sauce
4,https://www.allrecipes.com/recipe/235470/gorgonzola-cream-sauce/,97mg,Potassium,Gorgonzola Cream Sauce
5,https://www.allrecipes.com/recipe/235470/gorgonzola-cream-sauce/,12.6g,Total Carbohydrates,Gorgonzola Cream Sauce
6,https://www.allrecipes.com/recipe/235470/gorgonzola-cream-sauce/,1.5g,Dietary Fiber,Gorgonzola Cream Sauce
7,https://www.allrecipes.com/recipe/235470/gorgonzola-cream-sauce/,8.5g,Protein,Gorgonzola Cream Sauce
8,https://www.allrecipes.com/recipe/235470/gorgonzola-cream-sauce/,2g,Sugars,Gorgonzola Cream Sauce
9,https://www.allrecipes.com/recipe/235470/gorgonzola-cream-sauce/,922IU,Vitamin A,Gorgonzola Cream Sauce
10,https://www.allrecipes.com/recipe/235470/gorgonzola-cream-sauce/,3mg,Vitamin C,Gorgonzola Cream Sauce
11,https://www.allrecipes.com/recipe/235470/gorgonzola-cream-sauce/,169mg,Calcium,Gorgonzola Cream Sauce
12,https://www.allrecipes.com/recipe/235470/gorgonzola-cream-sauce/,1mg,Iron,Gorgonzola Cream Sauce
13,https://www.allrecipes.com/recipe/235470/gorgonzola-cream-sauce/,0mg,Thiamin,Gorgonzola Cream Sauce
14,https://www.allrecipes.com/recipe/235470/gorgonzola-cream-sauce/,1mg,Niacin,Gorgonzola Cream Sauce
15,https://www.allrecipes.com/recipe/235470/gorgonzola-cream-sauce/,0mg,Vitamin B6,Gorgonzola Cream Sauce
16,https://www.allrecipes.com/recipe/235470/gorgonzola-cream-sauce/,15mg,Magnesium,Gorgonzola Cream Sauce
17,https://www.allrecipes.com/recipe/235470/gorgonzola-cream-sauce/,11mcg,Folate,Gorgonzola Cream Sauce
0,https://www.allrecipes.com/recipe/221900/easy-homemade-pastrami/,383.9g,Total Fat,Easy Homemade Pastrami
1,https://www.allrecipes.com/recipe/221900/easy-homemade-pastrami/,103.0g,Saturated Fat,Easy Homemade Pastrami
2,https://www.allrecipes.com/recipe/221900/easy-homemade-pastrami/,980mg,Cholesterol,Easy Homemade Pastrami
3,https://www.allrecipes.com/recipe/221900/easy-homemade-pastrami/,22099mg,Sodium,Easy Homemade Pastrami
4,https://www.allrecipes.com/recipe/221900/easy-homemade-pastrami/,6063mg,Potassium,Easy Homemade Pastrami
5,https://www.allrecipes.com/recipe/221900/easy-homemade-pastrami/,32.6g,Total Carbohydrates,Easy Homemade Pastrami
6,https://www.allrecipes.com/recipe/221900/easy-homemade-pastrami/,14.5g,Dietary Fiber,Easy Homemade Pastrami
7,https://www.allrecipes.com/recipe/221900/easy-homemade-pastrami/,273.2g,Protein,Easy Homemade Pastrami
8,https://www.allrecipes.com/recipe/221900/easy-homemade-pastrami/,2g,Sugars,Easy Homemade Pastrami
9,https://www.allrecipes.com/recipe/221900/easy-homemade-pastrami/,7484IU,Vitamin A,Easy Homemade Pastrami
10,https://www.allrecipes.com/recipe/221900/easy-homemade-pastrami/,507mg,Vitamin C,Easy Homemade Pastrami
11,https://www.allrecipes.com/recipe/221900/easy-homemade-pastrami/,312mg,Calcium,Easy Homemade Pastrami
12,https://www.allrecipes.com/recipe/221900/easy-homemade-pastrami/,42mg,Iron,Easy Homemade Pastrami
13,https://www.allrecipes.com/recipe/221900/easy-homemade-pastrami/,1mg,Thiamin,Easy Homemade Pastrami
14,https://www.allrecipes.com/recipe/221900/easy-homemade-pastrami/,109mg,Niacin,Easy Homemade Pastrami
15,https://www.allrecipes.com/recipe/221900/easy-homemade-pastrami/,6mg,Vitamin B6,Easy Homemade Pastrami
16,https://www.allrecipes.com/recipe/221900/easy-homemade-pastrami/,331mg,Magnesium,Easy Homemade Pastrami
17,https://www.allrecipes.com/recipe/221900/easy-homemade-pastrami/,108mcg,Folate,Easy Homemade Pastrami
0,https://www.allrecipes.com/recipe/241498/chef-johns-lobster-mac-and-cheese/,53g,Total Fat,Chef John's Lobster Mac and Cheese
1,https://www.allrecipes.com/recipe/241498/chef-johns-lobster-mac-and-cheese/,30.0g,Saturated Fat,Chef John's Lobster Mac and Cheese
2,https://www.allrecipes.com/recipe/241498/chef-johns-lobster-mac-and-cheese/,283mg,Cholesterol,Chef John's Lobster Mac and Cheese
3,https://www.allrecipes.com/recipe/241498/chef-johns-lobster-mac-and-cheese/,1767mg,Sodium,Chef John's Lobster Mac and Cheese
4,https://www.allrecipes.com/recipe/241498/chef-johns-lobster-mac-and-cheese/,913mg,Potassium,Chef John's Lobster Mac and Cheese
5,https://www.allrecipes.com/recipe/241498/chef-johns-lobster-mac-and-cheese/,61.8g,Total Carbohydrates,Chef John's Lobster Mac and Cheese
6,https://www.allrecipes.com/recipe/241498/chef-johns-lobster-mac-and-cheese/,2.1g,Dietary Fiber,Chef John's Lobster Mac and Cheese
7,https://www.allrecipes.com/recipe/241498/chef-johns-lobster-mac-and-cheese/,63.3g,Protein,Chef John's Lobster Mac and Cheese
8,https://www.allrecipes.com/recipe/241498/chef-johns-lobster-mac-and-cheese/,10g,Sugars,Chef John's Lobster Mac and Cheese
